Match ID,Map name,Map Image URL,Mode,Match duration (milliseconds),Match duration,Kills,XP at end,EKIA Ratio,Rank at end,Accuracy,Shots Landed,Highest Multikill,EKIA,Score,Headshots,Assists,Score per minute,Deaths,Damage dealt,KD Ratio,Shots Missed,Multi Kills,Highest Streak,Hits,Time played,Suicides,Time played alive,Objectives,Shots,Shots fired
11333881980305237259,Garrison,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tank.jpg,Domination,654000,10m 54s,15.0,0,0.8421052631578947,0,22.75132275132275,86.0,2.0,16.0,2620.0,6.0,3.0,218.03051317614427,19.0,3403.0,0.7894736842105263,292.0,1.0,4.0,107.0,721.0,0.0,566.0,3.0,0.0,378.0
2523446117064723029,Cartel,https://www.callofduty.com/cdn/app/base-maps/cw/mp_cartel.jpg,Domination,740000,12m 20s,21.0,0,0.92,0,22.961730449251245,138.0,0.0,23.0,2670.0,5.0,3.0,199.7506234413965,25.0,4520.0,0.84,463.0,0.0,4.0,144.0,802.0,0.0,640.0,9.0,0.0,601.0
487870357289208311,Checkmate,https://www.callofduty.com/cdn/app/base-maps/cw/mp_kgb.jpg,Domination,649000,10m 49s,30.0,0,2.0,0,25.63176895306859,142.0,2.0,32.0,4495.0,4.0,3.0,380.3949224259521,16.0,4927.0,1.875,412.0,2.0,5.0,142.0,709.0,1.0,576.0,12.0,0.0,554.0
8036755755784786258,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Domination,675000,11m 15s,23.0,0,1.3333333333333333,0,29.15766738660907,135.0,3.0,24.0,2980.0,3.0,4.0,247.30290456431533,18.0,4666.0,1.2777777777777777,328.0,4.0,4.0,135.0,723.0,1.0,580.0,10.0,0.0,463.0
16947928013083366520,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Domination,633000,10m 33s,28.0,0,1.4,0,30.962343096234306,148.0,2.0,28.0,2745.0,4.0,2.0,238.0057803468208,20.0,5075.0,1.4,330.0,3.0,5.0,148.0,692.0,0.0,552.0,7.0,0.0,478.0
17800273938310771212,Moscow,https://www.callofduty.com/cdn/app/base-maps/cw/mp_moscow.jpg,Domination,595000,09m 55s,15.0,0,1.0625,0,28.852459016393446,88.0,2.0,17.0,1925.0,4.0,2.0,176.0670731707317,16.0,2847.0,0.9375,217.0,2.0,2.0,88.0,656.0,0.0,507.0,11.0,0.0,305.0
1250021560573376132,Crossroads,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tundra.jpg,Domination,707000,11m 47s,44.0,610407.0,1.9565217391304348,36.0,26.21359223300971,189.0,2.0,45.0,6290.0,8.0,2.0,496.5789473684211,23.0,6533.0,1.9130434782608696,532.0,5.0,7.0,189.0,760.0,0.0,619.0,18.0,0.0,721.0
17857005459494836795,Miami,https://www.callofduty.com/cdn/app/base-maps/cw/mp_miami.jpg,Domination,579000,09m 39s,8.0,0,2.6666666666666665,0,30.76923076923077,20.0,2.0,8.0,1170.0,4.0,0.0,248.0565371024735,3.0,1453.0,2.6666666666666665,45.0,1.0,5.0,20.0,283.0,0.0,250.0,2.0,0.0,65.0
805930879198354440,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Combined Arms: Assault,834000,13m 54s,34.0,0,2.9166666666666665,0,33.16831683168317,134.0,2.0,35.0,10020.0,7.0,2.0,677.0270270270271,12.0,5943.0,2.8333333333333335,270.0,3.0,10.0,134.0,888.0,1.0,790.0,6.0,0.0,404.0
16949592436265245232,Crossroads,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tundra.jpg,Combined Arms: Assault,433000,07m 13s,5.0,0,1.5,0,28.125,9.0,0.0,6.0,400.0,1.0,1.0,86.64259927797835,4.0,782.0,1.25,23.0,0.0,2.0,10.0,277.0,0.0,222.0,0.0,0.0,32.0
4208735246300600141,Crossroads,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tundra.jpg,Hardpoint,726000,12m 06s,37.0,0,1.3928571428571428,0,25.795644891122276,154.0,3.0,39.0,3480.0,6.0,2.0,268.03594351732994,28.0,5666.0,1.3214285714285714,443.0,6.0,4.0,154.0,779.0,1.0,660.0,15.0,0.0,597.0
9192341097483151004,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Team Deathmatch,581000,09m 41s,19.0,0,1.3157894736842106,0,30.493273542600896,136.0,2.0,25.0,3015.0,5.0,9.0,287.1428571428571,19.0,3846.0,1.0,310.0,1.0,4.0,136.0,630.0,0.0,523.0,0.0,0.0,446.0
15399106783965741797,Moscow,https://www.callofduty.com/cdn/app/base-maps/cw/mp_moscow.jpg,Domination,729000,12m 09s,21.0,0,1.2857142857142858,0,25.383304940374785,149.0,2.0,27.0,2875.0,7.0,7.0,218.35443037974682,21.0,4097.0,1.0,438.0,1.0,4.0,149.0,790.0,0.0,638.0,13.0,0.0,587.0
392780896427115452,Crossroads,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tundra.jpg,Team Deathmatch,383000,06m 23s,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,44.0,0.0,12.0,0.0,0.0,0
17215208877124796891,Garrison,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tank.jpg,Hardpoint,643000,10m 43s,22.0,0,1.0454545454545454,0,19.554030874785592,114.0,2.0,23.0,2355.0,7.0,1.0,238.68243243243242,22.0,3423.0,1.0,469.0,3.0,5.0,114.0,592.0,0.0,499.0,5.0,0.0,583.0
4721619846562473119,Checkmate,https://www.callofduty.com/cdn/app/base-maps/cw/mp_kgb.jpg,Domination,693000,11m 33s,0.0,0,0.0,0,10.0,1.0,0.0,0.0,50.0,0.0,0.0,36.144578313253014,3.0,32.0,0.0,9.0,0.0,0.0,1.0,83.0,0.0,32.0,1.0,0.0,10.0
17871568491264439754,Garrison,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tank.jpg,Domination,587000,09m 47s,13.0,0,0.7,0,23.0,92.0,2.0,14.0,1720.0,5.0,1.0,159.01386748844376,20.0,2723.0,0.65,308.0,1.0,2.0,92.0,649.0,0.0,491.0,7.0,0.0,400.0
16145457088584954245,Cartel,https://www.callofduty.com/cdn/app/base-maps/cw/mp_cartel.jpg,Domination,693000,11m 33s,16.0,0,1.2666666666666666,0,23.86058981233244,89.0,2.0,19.0,3520.0,5.0,5.0,280.8510638297872,15.0,3031.0,1.0666666666666667,284.0,1.0,7.0,89.0,752.0,0.0,611.0,6.0,0.0,373.0
12384326352316863917,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Domination,728000,12m 08s,25.0,0,3.25,0,30.218068535825545,97.0,2.0,26.0,5080.0,5.0,1.0,390.26888604353394,8.0,3374.0,3.125,224.0,3.0,7.0,97.0,781.0,0.0,661.0,12.0,0.0,321.0
5387335500734989095,Garrison,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tank.jpg,Domination,606000,10m 06s,26.0,479373.0,1.6875,32.0,37.01298701298701,114.0,3.0,27.0,3550.0,7.0,3.0,321.2669683257918,16.0,4123.0,1.625,194.0,4.0,6.0,114.0,663.0,0.0,523.0,6.0,0.0,308.0
10756761888505745075,Satellite,https://www.callofduty.com/cdn/app/base-maps/cw/mp_satellite.jpg,Domination,632000,10m 32s,5.0,0,1.25,0,28.235294117647058,24.0,0.0,5.0,400.0,1.0,0.0,120.0,4.0,653.0,1.25,61.0,0.0,4.0,24.0,200.0,0.0,157.0,1.0,0.0,85.0
4203506934877212647,Satellite,https://www.callofduty.com/cdn/app/base-maps/cw/mp_satellite.jpg,Domination,722000,12m 02s,11.0,0,0.42857142857142855,0,20.298507462686565,68.0,0.0,12.0,1585.0,3.0,2.0,121.455938697318,28.0,2305.0,0.39285714285714285,267.0,0.0,2.0,69.0,783.0,0.0,595.0,8.0,0.0,335.0
5347194115947467581,Crossroads,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tundra.jpg,Domination,569000,09m 29s,25.0,0,1.588235294117647,0,22.359154929577464,127.0,2.0,27.0,5290.0,5.0,2.0,514.4246353322528,17.0,4882.0,1.4705882352941178,441.0,1.0,9.0,127.0,617.0,0.0,491.0,8.0,0.0,568.0
6442522842414149339,Satellite,https://www.callofduty.com/cdn/app/base-maps/cw/mp_satellite.jpg,Domination,624000,10m 24s,16.0,0,0.6666666666666666,0,24.92581602373887,84.0,0.0,16.0,2295.0,2.0,1.0,202.5,24.0,3186.0,0.6666666666666666,253.0,0.0,3.0,85.0,680.0,0.0,504.0,10.0,0.0,337.0
4685530079174814713,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Combined Arms: Assault,1049000,17m 29s,35.0,0,1.894736842105263,0,27.86885245901639,51.0,3.0,36.0,7390.0,6.0,1.0,398.38274932614553,19.0,5019.0,1.8421052631578947,132.0,7.0,7.0,127.0,1113.0,0.0,939.0,9.0,0.0,183.0
11832811135613170604,Cartel,https://www.callofduty.com/cdn/app/base-maps/cw/mp_cartel.jpg,Combined Arms: Assault,534000,08m 54s,16.0,0,0.8076923076923077,0,19.72972972972973,73.0,2.0,21.0,2165.0,8.0,6.0,217.95302013422818,26.0,2960.0,0.6153846153846154,297.0,1.0,4.0,73.0,596.0,0.0,453.0,7.0,0.0,370.0
18077300602786296692,Moscow,https://www.callofduty.com/cdn/app/base-maps/cw/mp_moscow.jpg,Domination,684000,11m 24s,25.0,396904.0,2.3333333333333335,28.0,24.299065420560748,78.0,2.0,28.0,4010.0,6.0,4.0,321.6577540106952,12.0,3747.0,2.0833333333333335,243.0,6.0,6.0,79.0,748.0,0.0,609.0,19.0,0.0,321.0
13247286492195145811,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Domination,677000,11m 17s,24.0,0,1.6111111111111112,0,26.351351351351347,117.0,2.0,29.0,3835.0,13.0,6.0,315.63786008230454,18.0,4330.0,1.3333333333333333,327.0,2.0,5.0,117.0,729.0,0.0,593.0,10.0,0.0,444.0
3851076284709453591,Satellite,https://www.callofduty.com/cdn/app/base-maps/cw/mp_satellite.jpg,Domination,705000,11m 45s,20.0,0,0.9565217391304348,0,27.424749163879596,82.0,2.0,22.0,2600.0,7.0,3.0,206.34920634920636,23.0,3423.0,0.8695652173913043,217.0,2.0,5.0,82.0,756.0,0.0,603.0,11.0,0.0,299.0
8060194442746989926,Moscow,https://www.callofduty.com/cdn/app/base-maps/cw/mp_moscow.jpg,Domination,665000,11m 05s,12.0,0,1.0,0,26.455026455026452,50.0,3.0,12.0,1680.0,2.0,1.0,190.18867924528303,12.0,1836.0,1.0,139.0,2.0,3.0,50.0,530.0,2.0,417.0,10.0,0.0,189.0
2584983952127079457,Moscow,https://www.callofduty.com/cdn/app/base-maps/cw/mp_moscow.jpg,Domination,646000,10m 46s,17.0,0,1.5,0,0,0,0.0,24.0,2815.0,3.0,9.0,239.5744680851064,16.0,3439.0,1.0625,0,0.0,4.0,99.0,705.0,0.0,562.0,22.0,0.0,0
7620783971858503119,Checkmate,https://www.callofduty.com/cdn/app/base-maps/cw/mp_kgb.jpg,Domination,704000,11m 44s,20.0,0,1.5,0,20.286396181384248,85.0,2.0,24.0,3520.0,8.0,6.0,276.4397905759163,16.0,3468.0,1.25,334.0,2.0,7.0,85.0,764.0,2.0,628.0,8.0,0.0,419.0
13351482307660409486,Crossroads,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tundra.jpg,Hardpoint,688000,11m 28s,33.0,0,1.6,0,29.922779922779924,155.0,3.0,40.0,4715.0,5.0,9.0,380.2419354838709,25.0,5875.0,1.32,363.0,4.0,6.0,155.0,744.0,0.0,628.0,19.0,0.0,518.0
7782095581162652480,Garrison,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tank.jpg,Hardpoint,646000,10m 46s,15.0,0,0.9230769230769231,0,18.937644341801384,82.0,0.0,24.0,3070.0,5.0,11.0,270.0879765395895,26.0,2951.0,0.5769230769230769,351.0,0.0,2.0,82.0,682.0,0.0,574.0,6.0,0.0,433.0
15129190022219692054,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Domination,746000,12m 26s,11.0,0,0.9166666666666666,0,31.891891891891895,59.0,0.0,11.0,1855.0,4.0,2.0,315.2974504249292,12.0,2095.0,0.9166666666666666,126.0,0.0,2.0,59.0,353.0,0.0,296.0,6.0,0.0,185.0
6663006107646890756,Crossroads,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tundra.jpg,Combined Arms: Assault,633000,10m 33s,7.0,0,8.0,0,24.561403508771928,14.0,0.0,8.0,2530.0,1.0,1.0,379.5,1.0,1159.0,7.0,43.0,0.0,7.0,14.0,400.0,0.0,357.0,6.0,0.0,57.0
4628735688290867769,Miami,https://www.callofduty.com/cdn/app/base-maps/cw/mp_miami.jpg,Hardpoint,527000,08m 47s,13.0,0,1.3636363636363635,0,23.25581395348837,40.0,0.0,15.0,2025.0,7.0,2.0,200.82644628099175,11.0,2162.0,1.1818181818181819,132.0,0.0,4.0,40.0,605.0,0.0,502.0,6.0,0.0,172.0
5285311287507488438,Satellite,https://www.callofduty.com/cdn/app/base-maps/cw/mp_satellite.jpg,Domination,717000,11m 57s,18.0,0,0.8260869565217391,0,20.09685230024213,83.0,2.0,19.0,3020.0,5.0,3.0,239.05013192612137,23.0,3195.0,0.782608695652174,330.0,1.0,4.0,83.0,758.0,0.0,606.0,8.0,0.0,413.0
12901206904457753152,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Hardpoint,594000,09m 54s,2.0,0,0.4666666666666667,0,22.77777777777778,41.0,2.0,7.0,580.0,0.0,6.0,76.48351648351648,15.0,1097.0,0.13333333333333333,139.0,1.0,2.0,41.0,455.0,0.0,377.0,2.0,0.0,180.0
15939456894220649997,Garrison,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tank.jpg,Domination,574000,09m 34s,11.0,272225.0,0.7647058823529411,23.0,0,0,0.0,13.0,1725.0,0.0,2.0,165.07177033492823,17.0,2321.0,0.6470588235294118,0,0.0,3.0,39.0,627.0,0.0,492.0,5.0,0.0,0
12532553595577410198,Cartel,https://www.callofduty.com/cdn/app/base-maps/cw/mp_cartel.jpg,Hardpoint,628000,10m 28s,5.0,0,0.7,0,23.25581395348837,40.0,0.0,7.0,700.0,0.0,3.0,138.6138613861386,10.0,1177.0,0.5,132.0,0.0,3.0,41.0,303.0,0.0,236.0,1.0,0.0,172.0
6500079337646572771,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Domination,793000,13m 13s,21.0,0,0.92,0,23.628691983122362,56.0,2.0,23.0,3260.0,4.0,5.0,233.69175627240145,25.0,3917.0,0.84,181.0,2.0,4.0,114.0,837.0,0.0,686.0,8.0,0.0,237.0
18183461216933133605,Moscow,https://www.callofduty.com/cdn/app/base-maps/cw/mp_moscow.jpg,Hardpoint,603000,10m 03s,15.0,0,0.6923076923076923,0,20.99125364431487,72.0,0.0,18.0,3050.0,1.0,6.0,278.53881278538813,26.0,3045.0,0.5769230769230769,271.0,0.0,2.0,83.0,657.0,0.0,520.0,7.0,0.0,343.0
16072477181227961997,Satellite,https://www.callofduty.com/cdn/app/base-maps/cw/mp_satellite.jpg,Domination,710000,11m 50s,30.0,0,1.4090909090909092,0,0,0,2.0,31.0,3255.0,9.0,1.0,254.96083550913835,22.0,5223.0,1.3636363636363635,0,4.0,4.0,149.0,766.0,0.0,611.0,18.0,0.0,0
12688617670164287850,Moscow,https://www.callofduty.com/cdn/app/base-maps/cw/mp_moscow.jpg,Domination,729000,12m 09s,22.0,0,1.5,0,20.2970297029703,41.0,2.0,27.0,3235.0,5.0,7.0,244.45843828715365,18.0,4248.0,1.2222222222222223,161.0,1.0,3.0,129.0,794.0,0.0,654.0,13.0,0.0,202.0
8309549204297061613,Crossroads,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tundra.jpg,Domination,688000,11m 28s,24.0,0,0.9333333333333333,0,23.006134969325153,150.0,2.0,28.0,3725.0,3.0,7.0,366.9950738916256,30.0,5114.0,0.8,502.0,2.0,3.0,150.0,609.0,1.0,456.0,6.0,0.0,652.0
10240187742612768697,Garrison,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tank.jpg,Domination,639000,10m 39s,20.0,203526.0,1.3529411764705883,19.0,25.311203319502074,122.0,2.0,23.0,4155.0,8.0,3.0,356.6523605150215,17.0,3986.0,1.1764705882352942,360.0,1.0,5.0,122.0,699.0,0.0,561.0,12.0,0.0,482.0
5292933112648977257,Moscow,https://www.callofduty.com/cdn/app/base-maps/cw/mp_moscow.jpg,Domination,653000,10m 53s,24.0,0,2.9,0,39.04109589041096,57.0,2.0,29.0,5535.0,3.0,6.0,467.0886075949367,10.0,4152.0,2.4,89.0,1.0,7.0,125.0,711.0,0.0,576.0,17.0,0.0,146.0
17049066206976277486,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Combined Arms: Domination,721000,12m 01s,13.0,0,1.25,0,22.686567164179106,76.0,2.0,15.0,2650.0,3.0,3.0,202.8061224489796,12.0,2427.0,1.0833333333333333,259.0,2.0,5.0,76.0,784.0,0.0,671.0,3.0,0.0,335.0
1431104761219894106,Cartel,https://www.callofduty.com/cdn/app/base-maps/cw/mp_cartel.jpg,Combined Arms: Domination,600000,10m 00s,20.0,0,1.4705882352941178,0,24.121779859484775,103.0,2.0,25.0,3895.0,10.0,5.0,359.53846153846155,17.0,3386.0,1.1764705882352942,324.0,1.0,6.0,103.0,650.0,0.0,551.0,9.0,0.0,427.0
9197249255376645391,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Domination,584000,09m 44s,18.0,0,1.0,0,28.448275862068968,99.0,2.0,19.0,1950.0,5.0,3.0,183.38557993730407,19.0,3090.0,0.9473684210526315,249.0,1.0,4.0,99.0,638.0,0.0,500.0,6.0,0.0,348.0
13706540212137861790,Crossroads,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tundra.jpg,Combined Arms: Domination,701000,11m 41s,11.0,0,1.7142857142857142,0,20.87378640776699,43.0,0.0,12.0,1645.0,2.0,1.0,127.68434670116429,7.0,1660.0,1.5714285714285714,163.0,0.0,3.0,43.0,773.0,0.0,667.0,7.0,0.0,206.0
15667361770050984583,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Domination,710000,11m 50s,25.0,0,1.368421052631579,0,24.822695035460992,105.0,2.0,26.0,3695.0,6.0,1.0,291.3272010512484,19.0,3894.0,1.3157894736842106,318.0,2.0,4.0,105.0,761.0,0.0,618.0,15.0,0.0,423.0
9691696335930754779,Checkmate,https://www.callofduty.com/cdn/app/base-maps/cw/mp_kgb.jpg,Domination,704000,11m 44s,15.0,0,0.8333333333333334,0,23.1203007518797,123.0,0.0,20.0,2500.0,4.0,6.0,193.29896907216497,24.0,3743.0,0.625,409.0,0.0,2.0,123.0,776.0,0.0,601.0,11.0,0.0,532.0
10384620353249496058,Miami,https://www.callofduty.com/cdn/app/base-maps/cw/mp_miami.jpg,Domination,645000,10m 45s,9.0,0,1.0,0,27.575757575757574,91.0,2.0,13.0,1840.0,3.0,6.0,154.62184873949582,13.0,2882.0,0.6923076923076923,239.0,1.0,2.0,91.0,714.0,0.0,565.0,7.0,0.0,330.0
5679579251163897640,Moscow,https://www.callofduty.com/cdn/app/base-maps/cw/mp_moscow.jpg,Domination,612000,10m 12s,20.0,0,1.0,0,23.112128146453088,101.0,0.0,23.0,4840.0,0.0,5.0,435.3823088455772,23.0,3702.0,0.8695652173913043,336.0,0.0,3.0,102.0,667.0,0.0,511.0,15.0,0.0,437.0
11282941447023128129,Garrison,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tank.jpg,Domination,719000,11m 59s,27.0,0,1.7777777777777777,0,29.45590994371482,157.0,2.0,32.0,3875.0,9.0,6.0,358.7962962962963,18.0,4955.0,1.5,376.0,1.0,5.0,157.0,648.0,0.0,524.0,9.0,0.0,533.0
18303631388641751864,Cartel,https://www.callofduty.com/cdn/app/base-maps/cw/mp_cartel.jpg,Domination,715000,11m 55s,15.0,0,3.4,0,25.71428571428571,72.0,0.0,17.0,3050.0,1.0,3.0,408.4821428571429,5.0,3050.0,3.0,208.0,0.0,7.0,89.0,448.0,0.0,350.0,6.0,0.0,280.0
2857039251383517160,Crossroads,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tundra.jpg,Domination,708000,11m 48s,23.0,0,0.8709677419354839,0,28.503184713375795,179.0,2.0,27.0,3270.0,7.0,7.0,254.80519480519484,31.0,4766.0,0.7419354838709677,449.0,3.0,4.0,179.0,770.0,0.0,581.0,14.0,0.0,628.0
1608264077223167372,Satellite,https://www.callofduty.com/cdn/app/base-maps/cw/mp_satellite.jpg,Domination,713000,11m 53s,19.0,53874.0,1.0833333333333333,8.0,23.007518796992482,153.0,2.0,26.0,2660.0,9.0,9.0,221.9749652294854,24.0,4557.0,0.7916666666666666,512.0,2.0,3.0,153.0,719.0,0.0,583.0,8.0,0.0,665.0
6892782010816044164,Cartel,https://www.callofduty.com/cdn/app/base-maps/cw/mp_cartel.jpg,Kill Confirmed,531000,08m 51s,4.0,0,0.46153846153846156,0,17.674418604651162,38.0,0.0,6.0,1470.0,1.0,3.0,145.54455445544554,13.0,923.0,0.3076923076923077,177.0,0.0,1.0,38.0,606.0,0.0,497.0,11.0,0.0,215.0
4035570542348571978,Armada,https://www.callofduty.com/cdn/app/base-maps/cw/mp_black_sea.jpg,Hardpoint,498000,08m 18s,12.0,0,1.0,0,25.581395348837212,88.0,2.0,16.0,1740.0,5.0,4.0,191.91176470588238,16.0,2698.0,0.75,256.0,2.0,2.0,88.0,544.0,0.0,448.0,7.0,0.0,344.0
16747883056225037158,Garrison,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tank.jpg,Domination,694000,11m 34s,16.0,0,1.3529411764705883,0,21.03250478011472,110.0,0.0,23.0,3115.0,4.0,10.0,247.22222222222223,17.0,3438.0,0.9411764705882353,413.0,0.0,4.0,110.0,756.0,0.0,605.0,15.0,0.0,523.0
6378457636634407774,Crossroads,https://www.callofduty.com/cdn/app/base-maps/cw/mp_tundra.jpg,Hardpoint,564000,09m 24s,15.0,0,1.0,0,21.779859484777518,93.0,3.0,21.0,2570.0,8.0,8.0,249.1114701130856,21.0,3566.0,0.7142857142857143,334.0,2.0,4.0,93.0,619.0,0.0,512.0,7.0,0.0,427.0
5569774820789984277,Checkmate,https://www.callofduty.com/cdn/app/base-maps/cw/mp_kgb.jpg,Domination,616000,10m 16s,13.0,0,0.8,0,21.629213483146067,77.0,2.0,16.0,1620.0,0.0,9.0,143.36283185840708,20.0,2898.0,0.65,279.0,1.0,4.0,77.0,678.0,0.0,519.0,5.0,0.0,356.0
